Xp,Yp,Zp
405139.375,5015461,237.220001220703
405139.25,5015461.5,237.199996948242
405139.15625,5015461.5,237.139999389648
405138.90625,5015462,237.139999389648
405138.75,5015462.5,237.179992675781
405138.5,5015462.5,237.119995117188
405138.375,5015463,237.089996337891
405138.625,5015462.5,237.070007324219
405138.71875,5015462.5,237.139999389648
405138.40625,5015463.5,237.190002441406
405138.1875,5015463.5,237.190002441406
405138.1875,5015464,237.240005493164
405137.9375,5015464,237.190002441406
405137.6875,5015464,237.160003662109
405137.4375,5015464,237.169998168945
405138.5,5015463.5,237.119995117188
405138.25,5015463.5,237.110000610352
405138,5015463.5,237.089996337891
405137.75,5015463.5,237.050003051758
405138.5625,5015463.5,237.119995117188
405138.3125,5015463.5,237.119995117188
405138.0625,5015463.5,237.089996337891
405138.0625,5015464.5,237.190002441406
405137.84375,5015464.5,237.25
405137.34375,5015464.5,237.25
405137.09375,5015464,237.199996948242
405137.375,5015465.5,237.470001220703
405137.03125,5015465,237.270004272461
405136.84375,5015465,237.350006103516
405136.59375,5015465,237.350006103516
405136.3125,5015465,237.130004882812
405137.25,5015465,237.25
405137,5015465,237.300003051758
405136.71875,5015465,237.169998168945
405136.46875,5015465,237.100006103516
405137.65625,5015465,237.259994506836
405137.40625,5015465,237.259994506836
405137.1875,5015465,237.259994506836
405136.875,5015464.5,237.059997558594
405136.625,5015464.5,237.080001831055
405137.3125,5015465.5,237.270004272461
405137.0625,5015465.5,237.229995727539
405136.84375,5015465,237.270004272461
405136.59375,5015465,237.240005493164
405136.3125,5015465,237.100006103516
405136.6875,5015465.5,237.339996337891
405136.875,5015465.5,237.479995727539
405136.59375,5015465.5,237.309997558594
405139.34375,5015461,237.199996948242
405139.28125,5015461.5,237.160003662109
405138.84375,5015462,237.130004882812
405139.03125,5015462,237.149993896484
405138.8125,5015462,237.169998168945
405139,5015462,237.169998168945
405138.6875,5015462.5,237.149993896484
405138.25,5015463.5,237.179992675781
405138.46875,5015463.5,237.149993896484
405137.09375,5015464,237.210006713867
405137.3125,5015464,237.149993896484
405137.53125,5015464,237.169998168945
405137.96875,5015464.5,237.100006103516
405137.125,5015464,237.149993896484
405137.34375,5015464,237.149993896484
405137.5625,5015464,237.169998168945
405137.78125,5015464,237.139999389648
405138,5015464.5,237.089996337891
405137,5015464,237.119995117188
405137.1875,5015464,237.220001220703
405137.40625,5015464,237.210006713867
405137.84375,5015464.5,237.210006713867
405138.09375,5015464.5,237.119995117188
405136.59375,5015464.5,237.160003662109
405136.78125,5015465,237.220001220703
405137,5015465,237.240005493164
405137.1875,5015465,237.309997558594
405137.375,5015465,237.419998168945
405136.40625,5015465.5,237.399993896484
405136.625,5015465.5,237.360000610352
405136.59375,5015465.5,237.360000610352
405136.8125,5015465.5,237.220001220703
405136.875,5015465.5,237.949996948242
405136.28125,5015465,237.110000610352
405136.46875,5015465,237.25
405136.65625,5015465,237.300003051758
405136.875,5015465,237.369995117188
405137.125,5015465.5,237.25
405137.3125,5015465.5,237.339996337891
405137.4375,5015465.5,237.669998168945
405136.59375,5015465.5,237.389999389648
405138.375,5015463.5,236.539993286133
405138.375,5015463.5,236.490005493164
405137.875,5015463.5,236.399993896484
405138.375,5015464,236.5
405137.9375,5015464,236.479995727539
405137.5,5015463.5,236.389999389648
405137.0625,5015465.5,236.570007324219
405136.59375,5015465,236.470001220703
405139.40625,5015461,237.039993286133
405139.25,5015461.5,237.029998779297
405139.3125,5015461.5,237.009994506836
405138.375,5015462.5,237.050003051758
405138.5625,5015462.5,237.089996337891
405138.78125,5015462.5,237.080001831055
405138.40625,5015463,237.130004882812
405138.59375,5015463.5,237.139999389648
405138.40625,5015462.5,237.149993896484
405138.46875,5015463,237.130004882812
405137.34375,5015463.5,236.919998168945
405137.5625,5015464,237
405137.78125,5015464,237.059997558594
405137.96875,5015464,237.080001831055
405136.46875,5015465,236.979995727539
405136.6875,5015465,237.070007324219
405136.90625,5015465.5,237.110000610352
405137.125,5015465.5,237.119995117188
405137.3125,5015465.5,237.100006103516
405139.34375,5015461,237.050003051758
405138.875,5015462,237.020004272461
405138.71875,5015462.5,237.080001831055
405138.5,5015462.5,237.089996337891
405138.5625,5015462.5,237.160003662109
405138.375,5015462.5,237.100006103516
405138.625,5015463.5,237.119995117188
405137.875,5015464.5,237.100006103516
405137.6875,5015464,237.080001831055
405137.46875,5015464,237.070007324219
405136.46875,5015464.5,237
405137.5,5015465.5,236.990005493164
405137.28125,5015465.5,237.059997558594
405137.0625,5015465,237.070007324219
405136.875,5015465,237.059997558594
405136.65625,5015465,237.020004272461
405136.875,5015465.5,237.220001220703
405136.6875,5015465.5,237.160003662109
405136.46875,5015465.5,237.139999389648
405136.25,5015465,237.149993896484
405136.90625,5015465.5,237.199996948242
405136.71875,5015465.5,237.149993896484
405136.5,5015465,237.110000610352
405136.3125,5015465,237.139999389648
