Xp,Yp,Zp
405067.40625,5015771.5,238.449996948242
405067.1875,5015771.5,238.449996948242
405066.9375,5015771.5,238.449996948242
405067.46875,5015770.5,238.490005493164
405067.25,5015770.5,238.559997558594
405067.5625,5015771,238.509994506836
405066.84375,5015771,238.550003051758
405067.0625,5015771,238.529998779297
405067.25,5015771.5,238.539993286133
405066.9375,5015771,238.479995727539
405067.15625,5015771,238.479995727539
405067.40625,5015771,238.470001220703
405066.875,5015770.5,238.529998779297
405067.125,5015770.5,238.5
405067.3125,5015771,238.5
405066.96875,5015770.5,238.509994506836
405067.21875,5015770.5,238.460006713867
405067.4375,5015770.5,238.470001220703
405067.625,5015771,238.479995727539
405067.25,5015771.5,238
405067.28125,5015770.5,238.419998168945
405067.4375,5015770.5,238.429992675781
405067.625,5015770.5,238.460006713867
405067.0625,5015771.5,238.449996948242
405066.78125,5015771,238.419998168945
405066.9375,5015771,238.449996948242
405067.125,5015771,238.490005493164
405067.28125,5015771.5,238.539993286133
405067.15625,5015771.5,238.360000610352
