Xp,Yp,Zp
405103,5015866,238.800003051758
405102.78125,5015866,238.869995117188
405102.96875,5015866,238.809997558594
405104.90625,5015867.5,239.399993896484
405102.9375,5015866,238.830001831055
405102.71875,5015866,238.899993896484
405102.5,5015866,238.910003662109
405102.28125,5015866,238.899993896484
405104.15625,5015868,239.160003662109
405103.9375,5015868,239.149993896484
405103.0625,5015867,238.880004882812
405102.84375,5015867,238.889999389648
405102.625,5015867,238.880004882812
405102.40625,5015867,238.919998168945
405102.21875,5015866.5,238.940002441406
405102,5015866.5,238.910003662109
405101.78125,5015866.5,238.899993896484
405104,5015868.5,239.149993896484
405103.78125,5015868,239.029998779297
405103.53125,5015868,238.940002441406
405103.3125,5015868,238.860000610352
405103.125,5015867.5,238.940002441406
405102.875,5015867.5,238.929992675781
405102.6875,5015867.5,238.910003662109
405102.46875,5015867.5,238.889999389648
405102.25,5015867,238.899993896484
405102.03125,5015867,238.949996948242
405101.8125,5015867,238.889999389648
405104.09375,5015868,239.130004882812
405103.875,5015868,239.139999389648
405103.03125,5015867,238.880004882812
405102.8125,5015867,238.869995117188
405102.5625,5015867,238.889999389648
405102.375,5015867,238.910003662109
405102.125,5015866.5,238.940002441406
405101.9375,5015866.5,238.880004882812
405104.1875,5015868,239.179992675781
405103.96875,5015868,239.130004882812
405103.75,5015868,239.050003051758
405103.53125,5015868,238.919998168945
405103.09375,5015867.5,238.899993896484
405102.875,5015867.5,238.919998168945
405102.65625,5015867,238.910003662109
405102.4375,5015867,238.910003662109
405102.25,5015867,238.919998168945
405102.03125,5015867,238.949996948242
405101.8125,5015866.5,238.899993896484
405103.84375,5015869,239.029998779297
405102.96875,5015868.5,239.029998779297
405102.75,5015868.5,239.009994506836
405102.53125,5015868.5,239.020004272461
405102.34375,5015868,239.009994506836
405102.125,5015868,239.009994506836
405102.46875,5015868.5,238.990005493164
405102.28125,5015868.5,239.009994506836
405103.78125,5015869,239
405102.90625,5015868.5,239.009994506836
405102.71875,5015868.5,238.990005493164
405102.46875,5015868.5,239.009994506836
405102.25,5015868,239.009994506836
405102.0625,5015868,238.940002441406
405102.78125,5015867,238.630004882812
405102.40625,5015866.5,238.639999389648
405102.03125,5015866.5,238.690002441406
405104.125,5015868,239.110000610352
405103.75,5015868,239.190002441406
405103.46875,5015868,239.339996337891
405102.5,5015867.5,238.529998779297
405102.125,5015867.5,238.570007324219
405101.75,5015867.5,238.630004882812
405103.8125,5015868.5,239.149993896484
405103.5625,5015868.5,239.399993896484
405102.59375,5015868.5,238.529998779297
405102.1875,5015868,238.550003051758
405104.71875,5015867.5,239.380004882812
405104.84375,5015867.5,239.229995727539
405104.78125,5015867.5,239.220001220703
405102.71875,5015866,238.929992675781
405102.875,5015866,238.910003662109
405102.53125,5015867,238.889999389648
405102.71875,5015867,238.910003662109
405102.875,5015867.5,238.919998168945
405103.03125,5015867.5,238.869995117188
405103.21875,5015868,238.979995727539
405103.375,5015868,239.110000610352
405103.53125,5015868.5,239.139999389648
405103.6875,5015868.5,239.169998168945
405103.875,5015868.5,239.199996948242
405104.03125,5015869,239.320007324219
405102.03125,5015866.5,238.949996948242
405102.1875,5015866.5,238.949996948242
405102.375,5015866.5,238.949996948242
405101.8125,5015866.5,238.919998168945
405102,5015866.5,238.929992675781
405102.15625,5015867,238.970001220703
405102.3125,5015867,238.940002441406
405102.46875,5015867.5,238.929992675781
405102.625,5015867.5,238.919998168945
405102.8125,5015868,238.940002441406
405102.96875,5015868,238.880004882812
405103.125,5015868,238.889999389648
405103.3125,5015868.5,239
405103.46875,5015868.5,239.110000610352
405103.8125,5015869,239.229995727539
405101.9375,5015866.5,238.940002441406
405102.125,5015866.5,238.940002441406
405102.28125,5015867,238.970001220703
405102.4375,5015867,238.940002441406
405102.625,5015867.5,238.919998168945
405102.78125,5015867.5,238.919998168945
405102.9375,5015868,238.910003662109
405103.125,5015868,238.850006103516
405103.28125,5015868,238.919998168945
405103.4375,5015868.5,239.020004272461
405103.625,5015868.5,239.100006103516
405103.75,5015869,239.240005493164
405103.9375,5015869,239.300003051758
405101.84375,5015867,238.949996948242
405102,5015867,238.990005493164
405102.15625,5015867.5,238.990005493164
405102.34375,5015867.5,238.970001220703
405102.5,5015868,238.949996948242
405102.65625,5015868,238.960006713867
405102.84375,5015868,238.979995727539
405103,5015868.5,238.940002441406
405103.15625,5015868.5,238.949996948242
