Xp,Yp,Zp
405022.625,5015830.5,239.089996337891
405022.625,5015830.5,240.389999389648
405023.9375,5015831,238.860000610352
405023.71875,5015831,238.880004882812
405023.5,5015831,238.929992675781
405022.78125,5015830.5,240.029998779297
405022.65625,5015830.5,238.949996948242
405024,5015831,238.850006103516
405023.78125,5015831,238.860000610352
405023.5625,5015831,238.929992675781
405024.6875,5015831,238.940002441406
405024.4375,5015831,238.880004882812
405024.21875,5015831,238.850006103516
405024,5015831,238.899993896484
405023.5625,5015830.5,239.029998779297
405023.59375,5015831,239.059997558594
405023.8125,5015831,239.020004272461
405022.125,5015830.5,238.880004882812
405022.34375,5015830.5,238.949996948242
405022.34375,5015830.5,238.949996948242
405023.59375,5015830.5,239.050003051758
405023.75,5015831,239.080001831055
405023.90625,5015831,239
405023.59375,5015831,239.080001831055
405023.71875,5015831,239.020004272461
405023.6875,5015831,239.070007324219
405023.84375,5015831,239
405024.5,5015831,238.979995727539
405024.65625,5015831,238.910003662109
