Xp,Yp,Zp
404978.78125,5015897,239.309997558594
404978.53125,5015897,239.300003051758
404978.90625,5015897,239.270004272461
404978.6875,5015897,239.259994506836
404978.90625,5015897,239.289993286133
404978.6875,5015897,239.300003051758
404978.46875,5015897,239.289993286133
404978.34375,5015898,239.360000610352
404978.09375,5015899,239.449996948242
404977.84375,5015899,239.399993896484
404977.59375,5015898.5,239.350006103516
404978.125,5015899,239.350006103516
404977.90625,5015899,239.369995117188
404977.65625,5015898.5,239.279998779297
404978.3125,5015898.5,239.369995117188
404978.0625,5015898.5,239.309997558594
404977.84375,5015898.5,239.300003051758
404977.625,5015898.5,239.330001831055
404977.1875,5015899,239.389999389648
404978.375,5015898.5,239.380004882812
404978.53125,5015898.5,239.380004882812
404978.6875,5015898.5,239.419998168945
404977.96875,5015898.5,239.330001831055
404978.15625,5015898.5,239.350006103516
404978.3125,5015898.5,239.369995117188
404978.4375,5015898,239.330001831055
404978.34375,5015898,239.330001831055
404978.5,5015898.5,239.389999389648
404978.65625,5015898.5,239.380004882812
404977.59375,5015898.5,239.369995117188
404977.75,5015899,239.369995117188
404977.90625,5015899,239.350006103516
404978.0625,5015899,239.419998168945
404977.1875,5015899,239.369995117188
404977.375,5015899,239.389999389648
404977.21875,5015899,239.350006103516
