Xp,Yp,Zp
405135.90625,5015543.5,237.339996337891
405135.6875,5015543.5,237.440002441406
405135.8125,5015543,237.559997558594
405135.875,5015543.5,236.610000610352
405135.875,5015543,236.570007324219
405135.875,5015544,237.309997558594
405135.90625,5015544,237.210006713867
405135.8125,5015543.5,237.279998779297
405135.875,5015544,237.259994506836
405135.71875,5015543.5,237.139999389648
405135.9375,5015543.5,237.199996948242
405135.9375,5015543.5,237.229995727539
405135.90625,5015544,237.25
405135.90625,5015544,237.210006713867
405135.875,5015543,237.070007324219
405135.6875,5015543.5,237.369995117188
405135.875,5015543.5,237.350006103516
405135.6875,5015543.5,237.339996337891
405135.875,5015543.5,237.309997558594
405135.71875,5015543.5,237.389999389648
405135.875,5015544,237.289993286133
405135.875,5015544,237.220001220703
405135.90625,5015543.5,237.220001220703
405135.75,5015543.5,237.339996337891
405135.9375,5015543.5,237.309997558594
405135.90625,5015543,237.149993896484
405135.84375,5015543,237.229995727539
405135.875,5015543,237.179992675781
405135.8125,5015543.5,237.289993286133
