Xp,Yp,Zp
405067.65625,5015071,235.910003662109
405067.84375,5015071,236.009994506836
405067.625,5015071,235.899993896484
405067.84375,5015071,235.949996948242
405067.59375,5015071,235.949996948242
405067.78125,5015071.5,235.850006103516
405068.03125,5015071.5,236.240005493164
405067.25,5015072,235.5
405067.4375,5015072,235.440002441406
405067.71875,5015072,236.179992675781
405067.625,5015072,235.330001831055
405067.875,5015071,235.050003051758
405067.65625,5015072.5,234.919998168945
405067.46875,5015072.5,235
405067.28125,5015072.5,234.960006713867
