Xp,Yp,Zp
404919.25,5015919.5,239.669998168945
404919.40625,5015919.5,239.720001220703
404919.1875,5015919.5,239.720001220703
404919.25,5015919.5,239.720001220703
404919.03125,5015919.5,239.820007324219
404919.34375,5015919.5,239.710006713867
404918.9375,5015919.5,239.800003051758
404919.25,5015919.5,239.720001220703
404919.40625,5015919.5,239.720001220703
404918.90625,5015919.5,239.770004272461
404919.09375,5015919.5,239.710006713867
404919.28125,5015919.5,239.789993286133
404918.875,5015919.5,239.649993896484
404919.0625,5015919.5,239.75
