Xp,Yp,Zp
405055.25,5015103.5,234.960006713867
405055.3125,5015103.5,234.970001220703
405054.875,5015103.5,234.940002441406
405055.09375,5015103.5,234.970001220703
405055.28125,5015103.5,235.009994506836
405054.09375,5015103.5,235.029998779297
405054.875,5015104,235.020004272461
405055.0625,5015104,235.089996337891
405055.34375,5015103.5,234.960006713867
405055.03125,5015104,234.979995727539
405054.84375,5015104,235.009994506836
405054.4375,5015103.5,235.240005493164
405054.03125,5015103.5,235.330001831055
405054.0625,5015103.5,235.360000610352
405054.9375,5015103.5,234.919998168945
405054.75,5015103.5,234.910003662109
405055.1875,5015103.5,234.949996948242
405054.96875,5015103.5,234.940002441406
405054.96875,5015104,234.940002441406
405054.75,5015104,234.990005493164
405054.375,5015103.5,235.229995727539
405054.15625,5015103.5,235.300003051758
