Xp,Yp,Zp
405109.53125,5015617,238.029998779297
405109.71875,5015617,238.050003051758
405109.5,5015617,238.070007324219
405109.125,5015616.5,238.339996337891
405109.5625,5015616.5,237.970001220703
405109.75,5015617,238.070007324219
405109.53125,5015616.5,238.089996337891
405109.3125,5015616.5,238.220001220703
405109.125,5015616.5,238.360000610352
405109.59375,5015617,238.059997558594
405109.40625,5015616.5,238.210006713867
405109.1875,5015616.5,238.339996337891
405109.71875,5015617,237.990005493164
405109.53125,5015617,238.039993286133
405109.125,5015616.5,238.369995117188
405109.46875,5015616.5,238
405109.6875,5015616.5,237.949996948242
405109.625,5015616.5,237.960006713867
405109.65625,5015616.5,237.990005493164
405109.75,5015617,237.639999389648
405109.375,5015616.5,237.619995117188
405109.625,5015616.5,238.029998779297
405109.125,5015616.5,238.020004272461
405109.65625,5015617,237.940002441406
405109.4375,5015616.5,237.960006713867
405109.1875,5015616.5,238
405109.53125,5015616.5,238
405109.5625,5015616.5,238.039993286133
405109.28125,5015616.5,238.119995117188
405109.46875,5015616.5,237.990005493164
405109.59375,5015617,237.940002441406
405109.34375,5015616.5,238.009994506836
405109.0625,5015616.5,238.089996337891
405109.53125,5015616.5,238.089996337891
405109.71875,5015617,237.880004882812
405109.25,5015616.5,237.960006713867
405109.5625,5015617,237.949996948242
405109.3125,5015616.5,238.020004272461
