Xp,Yp,Zp
405109.59375,5015724,237.570007324219
405109.5,5015724,237.580001831055
405109.78125,5015724,237.479995727539
405107.5625,5015727,237.490005493164
405108.84375,5015727,237.449996948242
405108.625,5015727,237.5
405108.40625,5015727,237.490005493164
405108.15625,5015727,237.490005493164
405110.65625,5015724.5,237.440002441406
405110.4375,5015724.5,237.479995727539
405109.78125,5015724,237.470001220703
405110.65625,5015724.5,237.440002441406
405108,5015726.5,237.75
405107.78125,5015726.5,237.75
405107.5625,5015726.5,237.630004882812
405109.6875,5015724,237.5
405109.71875,5015725.5,237.669998168945
405109.46875,5015725.5,237.529998779297
405109.28125,5015725.5,237.589996337891
405109.03125,5015725.5,237.429992675781
405108.8125,5015725,237.490005493164
405110.625,5015724.5,237.470001220703
405110.375,5015724.5,237.490005493164
405111.40625,5015723.5,237.580001831055
405111.53125,5015723.5,237.429992675781
405110.03125,5015725,237.509994506836
405110.21875,5015725,237.630004882812
405110.65625,5015724,237.649993896484
405110.875,5015724,237.729995727539
405110.1875,5015725,237.839996337891
405109.5,5015724.5,237.410003662109
405109.71875,5015724.5,237.449996948242
405109.9375,5015725,237.5
405110.125,5015725,237.630004882812
405110.28125,5015725,237.839996337891
405109.59375,5015724.5,237.389999389648
405109.8125,5015724.5,237.520004272461
405108.90625,5015725,237.440002441406
405109.125,5015725.5,237.539993286133
405109.3125,5015725.5,237.619995117188
405109.53125,5015725.5,237.710006713867
405109.625,5015724.5,237.490005493164
405109.875,5015725,237.520004272461
405110.03125,5015725,237.610000610352
405107.875,5015726,237.539993286133
405108.125,5015726,237.5
405108.375,5015726.5,237.479995727539
405108.46875,5015726.5,237.869995117188
405108.8125,5015726.5,237.550003051758
405108.3125,5015726,237.460006713867
405108.53125,5015726,237.479995727539
405108.71875,5015726,237.639999389648
405108.875,5015726.5,237.789993286133
405109.0625,5015726.5,237.940002441406
405109.25,5015726.5,238
405107.96875,5015726,237.610000610352
405108.21875,5015726,237.580001831055
405108.4375,5015726.5,237.550003051758
405108.5625,5015726.5,237.880004882812
405108.78125,5015726.5,237.889999389648
405107.625,5015726.5,237.580001831055
405107.875,5015726.5,237.559997558594
405108.09375,5015727,237.539993286133
405108.3125,5015727,237.509994506836
405110.90625,5015724,237.139999389648
405110.3125,5015724.5,237.25
405109.8125,5015724.5,237.149993896484
405109.40625,5015724,237.179992675781
405111.28125,5015724,237.130004882812
405108.75,5015726.5,237.149993896484
405108.34375,5015726.5,237.130004882812
405108.0625,5015726.5,237.289993286133
405107.6875,5015726.5,237.380004882812
405109.90625,5015725.5,237.169998168945
405109.46875,5015725.5,237.169998168945
405109.125,5015725,237.25
405110.90625,5015724,237.649993896484
405111.0625,5015724,237.460006713867
405111.34375,5015724,237.639999389648
405110.5,5015724,237.600006103516
405110.65625,5015724,237.520004272461
405110,5015725.5,237.759994506836
405110.53125,5015724,237.580001831055
405110.71875,5015724,237.600006103516
405108.9375,5015725.5,237.449996948242
405109.125,5015725.5,237.429992675781
405109.46875,5015725,237.479995727539
405109.625,5015725,237.529998779297
405109.78125,5015725.5,237.5
405109.15625,5015725,237.479995727539
405109.3125,5015725,237.5
405109.46875,5015725.5,237.490005493164
405109.65625,5015725.5,237.449996948242
405109.375,5015725,237.490005493164
405109.5625,5015725,237.529998779297
405109.71875,5015725.5,237.460006713867
405109.90625,5015725.5,237.789993286133
405108.53125,5015726,237.410003662109
405108.6875,5015726,237.440002441406
405108.875,5015726,237.479995727539
405109.0625,5015726.5,237.559997558594
405109.21875,5015726.5,237.690002441406
405107.625,5015726,237.619995117188
405107.78125,5015726,237.559997558594
405107.9375,5015726,237.509994506836
405108.125,5015726.5,237.470001220703
405108.28125,5015726.5,237.440002441406
405108.46875,5015727,237.649993896484
405108.625,5015727,237.660003662109
405107.84375,5015726,237.559997558594
405108,5015726.5,237.509994506836
405108.1875,5015726.5,237.470001220703
405108.34375,5015726.5,237.429992675781
405108.53125,5015727,237.610000610352
405108.71875,5015727,237.649993896484
405107.75,5015726,237.589996337891
405107.90625,5015726,237.529998779297
405108.09375,5015726.5,237.5
405108.25,5015726.5,237.440002441406
405108.40625,5015727,237.449996948242
405108.59375,5015727,237.619995117188
405108.78125,5015727,237.899993896484
405107.5,5015727,237.570007324219
405107.65625,5015727,237.509994506836
405107.6875,5015726,237.630004882812
