Xp,Yp,Zp
404976.8125,5015821.5,239.210006713867
404976.90625,5015821.5,239.169998168945
404976.65625,5015821.5,239.160003662109
404976.71875,5015821.5,239.210006713867
404976.5,5015821.5,239.169998168945
404975.90625,5015822,239.300003051758
404975.59375,5015822.5,239.179992675781
404975.34375,5015822.5,239.160003662109
404975.125,5015822.5,239.210006713867
404976.375,5015821.5,239.199996948242
404975.59375,5015822.5,239.160003662109
404975.3125,5015822.5,239.149993896484
404975.53125,5015822.5,239.130004882812
404975.09375,5015822.5,239.130004882812
404975.28125,5015822.5,239.190002441406
404975.5,5015822.5,239.139999389648
404975.875,5015822,239.139999389648
404976.5,5015821.5,239.199996948242
404976.65625,5015821.5,239.210006713867
404976.4375,5015821.5,239.220001220703
404975.4375,5015822.5,239.179992675781
404975.59375,5015822.5,239.179992675781
404976.34375,5015821.5,239.119995117188
404975.84375,5015822,239.059997558594
404975.8125,5015822,239.149993896484
404975.09375,5015822.5,239.110000610352
