Xp,Yp,Zp
404985.6875,5015007.5,234.110000610352
404985.90625,5015007.5,234.130004882812
404985.78125,5015007.5,234.080001831055
404985.875,5015007.5,234.089996337891
404986.03125,5015007,234.020004272461
404986.125,5015007.5,234.059997558594
404985.875,5015007.5,234.020004272461
404985.59375,5015007.5,234.020004272461
404986.125,5015007.5,234.119995117188
404985.875,5015007.5,234.089996337891
404985.59375,5015007.5,234.080001831055
404986.09375,5015007,234.059997558594
404985.84375,5015007,234.059997558594
404986.09375,5015007.5,234.039993286133
404985.8125,5015007,234.050003051758
