Xp,Yp,Zp
404961.09375,5015869.5,239.229995727539
404960.875,5015869,239.179992675781
404962.03125,5015870,239.279998779297
404961.8125,5015870,239.309997558594
404961.5625,5015869.5,239.270004272461
404961.34375,5015869.5,239.300003051758
404961.75,5015871,239.419998168945
404961.5,5015871,239.309997558594
404961.28125,5015871,239.259994506836
404961.03125,5015870.5,239.25
404960.78125,5015870.5,239.240005493164
404963.34375,5015872.5,239.050003051758
404961.8125,5015871.5,239.389999389648
404961.53125,5015871.5,239.279998779297
404961.3125,5015871,239.210006713867
404961.0625,5015871,239.169998168945
404960.84375,5015871,239.320007324219
404961.875,5015871,239.229995727539
404961.65625,5015871,239.190002441406
404961.78125,5015871,241.020004272461
404961.40625,5015871,239.190002441406
404961.1875,5015870.5,239.210006713867
404960.9375,5015870.5,239.179992675781
404960.6875,5015870.5,239.130004882812
404960.4375,5015870,239.080001831055
404960.25,5015870,239.149993896484
404963.25,5015872.5,239.130004882812
404961.71875,5015871.5,239.5
404961.6875,5015871.5,240.449996948242
404961.46875,5015871.5,239.380004882812
404961.1875,5015871.5,239.270004272461
404960.96875,5015871,239.240005493164
404960.75,5015871,239.279998779297
404960.53125,5015871,239.309997558594
404959.59375,5015870.5,239.259994506836
404959.34375,5015870.5,239.270004272461
404958.84375,5015870,239.029998779297
404958.625,5015870,239.080001831055
404958.15625,5015869.5,239.139999389648
404957.9375,5015869.5,239.190002441406
404957.71875,5015869.5,239.289993286133
404962.28125,5015873.5,239.190002441406
404962.03125,5015873,239.100006103516
404961.8125,5015873,239.110000610352
404961.5625,5015873,239.199996948242
404961.125,5015872.5,239.279998779297
404960.9375,5015872.5,239.309997558594
404960.6875,5015872.5,239.320007324219
404960.4375,5015872.5,239.320007324219
404960.21875,5015872,239.309997558594
404959.9375,5015872,239.190002441406
404959.71875,5015872,239.169998168945
404959.5,5015871.5,239.179992675781
404959.25,5015871.5,239.039993286133
404959,5015871.5,238.979995727539
404958.75,5015871.5,238.960006713867
404958.53125,5015871,238.979995727539
404958.3125,5015871,239.070007324219
404958.09375,5015871,239.130004882812
404957.875,5015870.5,239.160003662109
404957.65625,5015870.5,239.160003662109
404960.375,5015873,239.300003051758
404960.125,5015872.5,239.179992675781
404959.875,5015872.5,239.160003662109
404959.625,5015872.5,239.100006103516
404959.375,5015872,239.050003051758
404959.125,5015872,239
404958.875,5015872,238.979995727539
404958.65625,5015872,238.979995727539
404958.4375,5015871.5,239.020004272461
404958.25,5015871.5,239.080001831055
404958,5015871.5,239.149993896484
404957.5625,5015871,239.179992675781
404960.3125,5015873,239.210006713867
404960.03125,5015872.5,239.110000610352
404959.8125,5015872.5,239.100006103516
