Xp,Yp,Zp
404943.15625,5015869,239.619995117188
404942.90625,5015869,239.610000610352
404943,5015869,239.630004882812
404943.09375,5015869.5,239.729995727539
404942.875,5015869.5,239.720001220703
404942.625,5015869.5,239.699996948242
404943,5015870.5,239.759994506836
404942.75,5015870.5,239.740005493164
404942.5,5015870.5,239.75
404942.28125,5015870,239.75
404942.03125,5015870,239.740005493164
404941.8125,5015870,239.720001220703
404942.6875,5015871,239.690002441406
404942.4375,5015871,239.639999389648
404942.21875,5015871,239.699996948242
404941.75,5015870.5,239.690002441406
404941.5,5015870.5,239.699996948242
404941.25,5015870,239.679992675781
404942.625,5015871,239.710006713867
404942.375,5015871,239.729995727539
404941.6875,5015870.5,239.699996948242
404941.46875,5015870,239.699996948242
404941.21875,5015870,239.679992675781
404943.40625,5015871.5,239.690002441406
404942.5,5015871,239.669998168945
404942.28125,5015871,239.720001220703
404941.78125,5015870.5,239.699996948242
404941.5625,5015870.5,239.699996948242
404941.3125,5015870,239.690002441406
404942,5015871.5,239.679992675781
404940.59375,5015871,239.710006713867
404942.8125,5015873,239.630004882812
404942.59375,5015873,239.669998168945
404941.875,5015872.5,239.649993896484
404941.65625,5015872.5,239.619995117188
404941.40625,5015872.5,239.619995117188
404942.59375,5015873,239.649993896484
404941.625,5015872.5,239.610000610352
404941.375,5015872.5,239.610000610352
404941.15625,5015872.5,239.610000610352
404942.75,5015873,239.630004882812
404942.53125,5015873,239.630004882812
404942.28125,5015872.5,239.580001831055
404942.0625,5015872.5,239.600006103516
404941.8125,5015872.5,239.630004882812
404941.5625,5015872,239.600006103516
404941.34375,5015872,239.610000610352
404943.625,5015868.5,239.729995727539
404942.96875,5015869,239.679992675781
404943.15625,5015869,239.690002441406
404942.84375,5015869,239.649993896484
404943.03125,5015869,239.660003662109
404942.875,5015869,239.729995727539
404943.125,5015869,239.720001220703
404942.46875,5015869.5,239.720001220703
404942.6875,5015869.5,239.720001220703
404942.90625,5015869.5,239.729995727539
404943.125,5015870,239.759994506836
404942.75,5015869.5,239.690002441406
404942.96875,5015869.5,239.690002441406
404943.15625,5015869.5,239.75
404943,5015869.5,239.690002441406
404942.53125,5015869.5,239.720001220703
404942.71875,5015869.5,239.710006713867
404942.9375,5015869.5,239.729995727539
404943.125,5015869.5,239.779998779297
404942.125,5015870,239.759994506836
404942.3125,5015870,239.770004272461
404942.5,5015870,239.789993286133
404942.75,5015870.5,239.789993286133
404942.96875,5015870.5,239.800003051758
404943.1875,5015870.5,239.75
404941.4375,5015870,239.740005493164
404941.625,5015870,239.729995727539
404941.84375,5015870,239.740005493164
404942.5,5015870.5,239.720001220703
404941.90625,5015870,239.729995727539
404942.125,5015870,239.729995727539
404942.3125,5015870,239.740005493164
404942.53125,5015870.5,239.720001220703
404942.75,5015870.5,239.720001220703
404942.96875,5015870.5,239.699996948242
404942.15625,5015870,239.740005493164
404942.375,5015870,239.759994506836
404942.5625,5015870,239.800003051758
404942.78125,5015870.5,239.770004272461
404943,5015870.5,239.779998779297
404941.53125,5015870,239.75
404941.75,5015870,239.759994506836
404941.96875,5015870,239.75
404942.375,5015870.5,239.740005493164
404942.59375,5015870.5,239.740005493164
404943.46875,5015871.5,239.75
404942.5,5015871.5,239.699996948242
404941,5015870.5,239.710006713867
404941.21875,5015870.5,239.710006713867
404941.84375,5015871,239.729995727539
404942.09375,5015871.5,239.710006713867
404942.28125,5015871.5,239.699996948242
404940.8125,5015871,239.669998168945
404942.09375,5015872,239.610000610352
404942.75,5015872.5,239.639999389648
404940.9375,5015870.5,239.679992675781
404941.15625,5015870.5,239.690002441406
404941.34375,5015870.5,239.679992675781
404941.8125,5015871,239.690002441406
404942,5015871,239.690002441406
404942.25,5015871.5,239.669998168945
404942.4375,5015871.5,239.669998168945
404942.65625,5015871.5,239.649993896484
404940.875,5015870.5,239.729995727539
404942.15625,5015871.5,239.720001220703
404942.8125,5015872.5,239.699996948242
404941.40625,5015872,239.669998168945
404941.625,5015872.5,239.639999389648
404941.84375,5015872.5,239.639999389648
404942.0625,5015872.5,239.630004882812
404942.46875,5015873,239.679992675781
404942.65625,5015873,239.660003662109
404941.3125,5015872,239.619995117188
404941.53125,5015872.5,239.619995117188
404941.75,5015872.5,239.600006103516
404941.96875,5015872.5,239.600006103516
404942.625,5015873,239.610000610352
404940.46875,5015871,239.710006713867
404941.34375,5015872,239.600006103516
404941.5625,5015872,239.589996337891
404941.78125,5015872.5,239.600006103516
404942,5015872.5,239.580001831055
404942.1875,5015872.5,239.600006103516
404942.40625,5015872.5,239.619995117188
404942.625,5015873,239.619995117188
404942.84375,5015873,239.619995117188
404941.4375,5015872,239.630004882812
404941.65625,5015872,239.639999389648
404941.875,5015872.5,239.639999389648
404942.0625,5015872.5,239.639999389648
404942.28125,5015872.5,239.669998168945
404942.5,5015873,239.660003662109
404942.71875,5015873,239.649993896484
404941.09375,5015872.5,239.669998168945
404941.3125,5015872.5,239.720001220703
404941.5,5015872.5,239.710006713867
404943.09375,5015869,239.169998168945
404942.21875,5015871.5,239.330001831055
404943.625,5015868.5,239.639999389648
404943,5015869,239.679992675781
404943.15625,5015869,239.669998168945
404943.5625,5015868.5,239.660003662109
404943.59375,5015868.5,239.649993896484
404942.78125,5015869.5,239.679992675781
404942.96875,5015869.5,239.729995727539
404943.125,5015870,239.679992675781
404941.375,5015870,239.639999389648
404941.53125,5015870,239.669998168945
404941.6875,5015870,239.699996948242
404942.1875,5015871,239.720001220703
404942.375,5015871,239.729995727539
404942.53125,5015871.5,239.759994506836
404941.28125,5015870,239.660003662109
404941.4375,5015870.5,239.699996948242
404941.625,5015870.5,239.729995727539
404941.78125,5015871,239.729995727539
404942.125,5015871,239.740005493164
404942.28125,5015871.5,239.720001220703
404942.4375,5015871.5,239.699996948242
404941.53125,5015870,239.630004882812
404941.6875,5015870,239.669998168945
404942.375,5015871,239.710006713867
404942.53125,5015871,239.699996948242
404941.1875,5015870,239.619995117188
404941.375,5015870,239.639999389648
404941.53125,5015870.5,239.690002441406
404941.71875,5015870.5,239.710006713867
404941.875,5015871,239.720001220703
404942.03125,5015871,239.740005493164
404942.1875,5015871,239.720001220703
