Xp,Yp,Zp
404956.96875,5015911,239.699996948242
404956.125,5015912,239.690002441406
404955.90625,5015912,239.669998168945
404955.71875,5015912.5,239.660003662109
404955.28125,5015912.5,239.630004882812
404955.0625,5015912.5,239.619995117188
404955.75,5015912.5,239.619995117188
404955.28125,5015912.5,239.600006103516
404955.0625,5015912.5,239.600006103516
404955.59375,5015913,239.660003662109
404955.375,5015913,239.649993896484
404955.125,5015912.5,239.630004882812
404954.625,5015913.5,239.649993896484
404954.40625,5015913.5,239.630004882812
404954.6875,5015914.5,239.690002441406
404954.46875,5015914.5,239.679992675781
404954.21875,5015914.5,239.690002441406
404954.53125,5015915,239.669998168945
404954.3125,5015914.5,239.649993896484
404954.09375,5015914.5,239.639999389648
404953.875,5015914.5,239.639999389648
404954.625,5015915,239.690002441406
404954.40625,5015915,239.669998168945
404954.1875,5015914.5,239.669998168945
404953.9375,5015914.5,239.660003662109
404953.71875,5015914.5,239.639999389648
404953.34375,5015915,239.690002441406
404954.625,5015914.5,239.270004272461
404954.15625,5015914.5,239.279998779297
404953.6875,5015914.5,239.289993286133
404954.53125,5015913.5,239.210006713867
404956.9375,5015911,239.410003662109
404957.15625,5015911,239.710006713867
404956.90625,5015911,239.729995727539
404957,5015911,239.720001220703
404955.96875,5015912.5,239.669998168945
404956.125,5015912.5,239.669998168945
404955.875,5015912,239.660003662109
404956.1875,5015912.5,239.679992675781
404955.84375,5015912,239.669998168945
404956.03125,5015912.5,239.679992675781
404956.1875,5015912.5,239.669998168945
404954.96875,5015913,239.669998168945
404955.125,5015913,239.669998168945
404955.3125,5015913,239.690002441406
404954.28125,5015914,239.679992675781
404954.4375,5015914.5,239.690002441406
404954.59375,5015914.5,239.690002441406
404954,5015914.5,239.690002441406
404954.15625,5015914.5,239.690002441406
404954.34375,5015915,239.699996948242
404954.5,5015915,239.720001220703
404954.125,5015914,239.649993896484
404954.3125,5015914.5,239.660003662109
404954.46875,5015914.5,239.690002441406
404954.65625,5015914.5,239.699996948242
404953.84375,5015914.5,239.669998168945
404954,5015914.5,239.699996948242
404954.1875,5015915,239.699996948242
404954.34375,5015915,239.699996948242
404954.53125,5015915,239.729995727539
404952.71875,5015915.5,239.669998168945
404952.875,5015915.5,239.679992675781
404952.59375,5015915.5,239.669998168945
