Xp,Yp,Zp
405000.625,5015118,235.419998168945
405000.125,5015119,235.399993896484
405000.34375,5015119,235.320007324219
405000.125,5015119,235.360000610352
405000.09375,5015119,235.369995117188
405000.28125,5015119,235.330001831055
405000.15625,5015119,235.259994506836
405000.5625,5015118,235.529998779297
405000.59375,5015118,235.399993896484
405000.75,5015118,235.320007324219
405000.15625,5015119,235.289993286133
405000.46875,5015118.5,235.199996948242
405000.5,5015118.5,235.179992675781
405000.5625,5015118.5,235.199996948242
405000.8125,5015118,235.160003662109
404999.75,5015119,235.380004882812
404999.9375,5015119,235.360000610352
404999.75,5015119,235.360000610352
404999.96875,5015119,235.339996337891
404999.90625,5015119,235.369995117188
404999.875,5015119,235.279998779297
404999.96875,5015119,235.300003051758
404999.78125,5015119,235.270004272461
