Xp,Yp,Zp
404974.96875,5015028.5,235.039993286133
404974.6875,5015028.5,233.880004882812
404974.875,5015028.5,233.910003662109
404975.09375,5015029,233.940002441406
404975.75,5015029.5,234.080001831055
404974.875,5015029,235
404974.65625,5015028.5,233.990005493164
404975.09375,5015029,234.949996948242
404974.875,5015029,233.929992675781
404975.03125,5015029,233.910003662109
404974.4375,5015029,234.240005493164
404974.5625,5015029,233.960006713867
404975.15625,5015029.5,234.729995727539
404974.96875,5015029.5,233.949996948242
404975.1875,5015029.5,233.960006713867
404975.8125,5015030,234.020004272461
404975.3125,5015030.5,235.639999389648
404974.9375,5015030.5,234
404975.125,5015030.5,234.020004272461
404975.65625,5015030.5,235.429992675781
404975.375,5015030.5,234.110000610352
404975.5625,5015031,234.029998779297
404975.75,5015031,233.979995727539
404975.9375,5015031,233.929992675781
404976.15625,5015031.5,234.009994506836
404976.40625,5015031.5,234.110000610352
404975.21875,5015031,235.690002441406
404975.375,5015031,235.529998779297
404975.03125,5015031,233.970001220703
404975.59375,5015031,235.429992675781
404975.25,5015031,233.960006713867
404975.6875,5015031,235.149993896484
404975.40625,5015031,233.929992675781
404975.625,5015031.5,233.919998168945
404975.84375,5015031.5,233.899993896484
404976.03125,5015031.5,233.929992675781
404976.25,5015032,233.960006713867
404976.46875,5015032,234.009994506836
404975.28125,5015030.5,235.669998168945
404975.125,5015030.5,234.020004272461
404975.625,5015031,235.360000610352
404975.3125,5015031,234.009994506836
404975.5,5015031,234.020004272461
404975.6875,5015031,233.990005493164
404975.875,5015031.5,233.919998168945
404976.125,5015031.5,233.949996948242
404976.34375,5015031.5,234.050003051758
404975.1875,5015030.5,235.570007324219
404975.03125,5015030.5,234.020004272461
404975.59375,5015031,235.429992675781
404975.25,5015031,234.050003051758
404975.46875,5015031,234.059997558594
404975.65625,5015031,234.009994506836
404975.84375,5015031,233.929992675781
404976.0625,5015031.5,233.940002441406
404976.28125,5015031.5,234
404976.5,5015031.5,234.169998168945
404975.28125,5015031,235.679992675781
404975.4375,5015031,235.449996948242
404975.09375,5015031,233.979995727539
404975.3125,5015031,233.979995727539
404975.78125,5015031.5,235.149993896484
