Xp,Yp,Zp
405101.1875,5015777.5,238.080001831055
405100.96875,5015777.5,238.059997558594
405101.09375,5015777.5,238.080001831055
405101.5,5015777.5,238.119995117188
405101.28125,5015777.5,238.100006103516
405101.0625,5015777.5,238.089996337891
405101.84375,5015777,238.119995117188
405101.625,5015777,238.110000610352
405101.40625,5015777,238.059997558594
405101.15625,5015777,238.020004272461
405101.84375,5015777,238
405101.8125,5015777,238.089996337891
405101.59375,5015777,238.070007324219
405101.375,5015777,238.039993286133
405101.78125,5015777,238.089996337891
405101.5625,5015777,238.070007324219
405102,5015776.5,238.020004272461
405101.15625,5015777,238.080001831055
405101.3125,5015777,238.070007324219
405101.5,5015777.5,238.050003051758
405101.65625,5015777.5,238.070007324219
405101.53125,5015777,238.050003051758
405101.71875,5015777,238.029998779297
405101.875,5015777,238.009994506836
405101.40625,5015777,238.080001831055
405101.5625,5015777,238.050003051758
405101.75,5015777.5,238.029998779297
405101,5015777.5,238.130004882812
