Xp,Yp,Zp
405027.84375,5015180,236.699996948242
405028.03125,5015180,236.860000610352
405028.8125,5015179,236.490005493164
405029,5015179,236.470001220703
405029.21875,5015179,236.589996337891
405029.59375,5015178.5,236.520004272461
405029.78125,5015178.5,236.470001220703
405029.84375,5015178.5,236.470001220703
405030.03125,5015178.5,236.550003051758
405030.21875,5015178.5,236.539993286133
405030.625,5015178,236.559997558594
405030.8125,5015178.5,236.539993286133
405031.5,5015177.5,236.5
405030.5,5015178,236.089996337891
405030.6875,5015178,235.860000610352
405029.90625,5015178.5,236.389999389648
405030.34375,5015178.5,236.220001220703
405029.9375,5015178.5,236.389999389648
405030.25,5015178.5,236.389999389648
405029.5,5015179,236.240005493164
405027.6875,5015180,236
405027.9375,5015180,235.960006713867
405028.40625,5015179.5,235.520004272461
405028.21875,5015179.5,235.529998779297
405028.5,5015179.5,235.550003051758
405028.3125,5015179.5,235.589996337891
405028.3125,5015179.5,235.539993286133
405028.6875,5015179.5,235.509994506836
405028.5,5015179.5,235.529998779297
405029.53125,5015179,236.350006103516
405030.78125,5015178.5,235.679992675781
405030.59375,5015178.5,235.860000610352
405030.90625,5015178.5,235.779998779297
405030.71875,5015178.5,235.710006713867
405030.53125,5015178,235.630004882812
405030.90625,5015178.5,235.759994506836
405030.6875,5015178,235.589996337891
405030.5,5015178,235.660003662109
