Xp,Yp,Zp
405219.53125,5015302.5,235.919998168945
405219.28125,5015302.5,235.910003662109
405219.28125,5015302.5,235.889999389648
405219.34375,5015302.5,235.919998168945
405220.4375,5015302.5,235.740005493164
405220.21875,5015302.5,235.789993286133
405219.96875,5015302,235.869995117188
405219.5,5015302,235.910003662109
405220.15625,5015302,235.839996337891
405219.90625,5015302,235.839996337891
405220.40625,5015302.5,235.710006713867
405220.1875,5015302.5,235.789993286133
405219.96875,5015302,235.839996337891
405219.4375,5015302,235.860000610352
405220.28125,5015302.5,235.740005493164
405220.0625,5015302.5,235.830001831055
405219.59375,5015302,235.899993896484
405220.15625,5015302,235.729995727539
405219.4375,5015302,235.910003662109
405219.65625,5015302,235.929992675781
405219.875,5015302.5,235.820007324219
405220.09375,5015302.5,235.740005493164
405220.3125,5015302.5,235.770004272461
405220.5,5015302.5,235.75
405219.46875,5015302.5,235.710006713867
405219.6875,5015302.5,235.649993896484
405219.875,5015302.5,235.559997558594
405219.96875,5015302.5,235.570007324219
405219.75,5015302.5,235.600006103516
405219.53125,5015302,235.660003662109
405219.75,5015302.5,235.619995117188
405219.53125,5015302.5,235.710006713867
405220.1875,5015302.5,235.559997558594
405219.96875,5015302.5,235.610000610352
405219.75,5015302.5,235.639999389648
405219.53125,5015302,235.630004882812
405219.21875,5015302.5,235.720001220703
