Xp,Yp,Zp
405212.625,5015364,236.25
405212.375,5015364,236.229995727539
405212.125,5015364,236.210006713867
405211.875,5015363.5,236.190002441406
405212.21875,5015364.5,236.25
405211.96875,5015364.5,236.190002441406
405212.5625,5015364.5,236.169998168945
405212.3125,5015364.5,236.149993896484
405211.8125,5015364,236.160003662109
405212.5625,5015364.5,236.169998168945
405212.34375,5015364.5,236.160003662109
405212.09375,5015364.5,236.110000610352
405211.875,5015364,236.179992675781
405212.03125,5015363.5,236.070007324219
405212,5015364,236.100006103516
405212.21875,5015364,236.119995117188
405212.375,5015364,236.160003662109
405212.59375,5015364.5,236.149993896484
405212.1875,5015364.5,236.179992675781
405211.78125,5015364.5,236.139999389648
405211.96875,5015364.5,236.130004882812
405211.90625,5015363.5,236.070007324219
405212.375,5015364,236.259994506836
405212.59375,5015364,236.240005493164
405211.84375,5015364.5,236.080001831055
405212.5,5015364.5,236.270004272461
405212.28125,5015364.5,236.190002441406
405212.09375,5015364,236.119995117188
405211.875,5015364,236.080001831055
405212.5625,5015364.5,236.279998779297
405212.34375,5015364.5,236.229995727539
405212.125,5015364,236.199996948242
405211.9375,5015364,236.149993896484
405211.71875,5015364,236.089996337891
405212.4375,5015364,236.289993286133
405212.25,5015364,236.240005493164
405212.03125,5015363.5,236.110000610352
405211.84375,5015363.5,236.080001831055
405212.09375,5015365,236.179992675781
405211.875,5015364.5,236.110000610352
