Xp,Yp,Zp
404971.1875,5015019,233.919998168945
404971.40625,5015019,233.979995727539
404971.65625,5015019,234.100006103516
404970.625,5015019,234.169998168945
404970.84375,5015019,234.139999389648
404971.03125,5015019,234.020004272461
404970.65625,5015019,234.220001220703
404970.84375,5015019,234.169998168945
404970.625,5015019,234.190002441406
404970.8125,5015019,234.160003662109
404971,5015019,234.050003051758
404970.71875,5015019,234.220001220703
404971.3125,5015019,233.970001220703
404970.9375,5015019,234.149993896484
404970.625,5015019,234.259994506836
404971.46875,5015019,233.919998168945
404971.1875,5015019,234.029998779297
404971.3125,5015019,233.869995117188
404971.09375,5015019,233.919998168945
404970.875,5015019,233.850006103516
404970.65625,5015019,233.839996337891
