Xp,Yp,Zp
404996.4375,5015914.5,239.240005493164
404996.21875,5015914.5,239.279998779297
404996,5015914.5,239.300003051758
404997.28125,5015915,239.440002441406
404997.0625,5015915,239.440002441406
404996.78125,5015915,239.25
404996.5625,5015914.5,239.190002441406
404996.34375,5015914.5,239.25
404996.125,5015914.5,239.289993286133
404997.125,5015915,239.429992675781
404996.90625,5015915,239.440002441406
404996.625,5015915,239.25
404996.40625,5015914.5,239.220001220703
404996.1875,5015914.5,239.270004272461
404997.5625,5015915,239.380004882812
404997.34375,5015915,239.320007324219
404997.125,5015915,239.330001831055
404996.875,5015915,239.240005493164
404996.65625,5015914.5,239.220001220703
404997.21875,5015914.5,239.410003662109
404996.96875,5015914.5,239.320007324219
404996.78125,5015914,239.289993286133
404996.5625,5015914,239.309997558594
404997.25,5015915,239
404996.84375,5015915,239.050003051758
404996.34375,5015915,239.009994506836
404996.03125,5015914.5,239.339996337891
404996.375,5015915,239.279998779297
404997.15625,5015914.5,239.360000610352
404997.3125,5015915,239.380004882812
404996.53125,5015914,239.270004272461
404996.6875,5015914,239.309997558594
404996.84375,5015914.5,239.380004882812
404997,5015914.5,239.339996337891
404996.5625,5015914,239.300003051758
404996.71875,5015914,239.360000610352
404997.0625,5015914.5,239.339996337891
404997.21875,5015914.5,239.350006103516
404997.375,5015915,239.389999389648
