Xp,Yp,Zp
405119.1875,5015382,236.039993286133
405119.90625,5015382,236.070007324219
405119.65625,5015382,236.059997558594
405119.15625,5015381.5,236.059997558594
405119.71875,5015381,236.190002441406
405119.1875,5015381,236.169998168945
405118.6875,5015380.5,236.149993896484
405118.40625,5015380.5,236.139999389648
405118.15625,5015380,236.119995117188
405117.84375,5015380,236.080001831055
405117.0625,5015379.5,236.050003051758
405118.0625,5015379.5,236.309997558594
405117.1875,5015379.5,236.130004882812
405117.40625,5015379.5,236.100006103516
405117.625,5015379.5,236.050003051758
405118.03125,5015380,236.080001831055
405118.25,5015380,236.110000610352
405118.65625,5015380.5,236.139999389648
405118.84375,5015380.5,236.149993896484
405117.09375,5015379.5,235.970001220703
405117.90625,5015380,236.039993286133
405118.09375,5015380.5,236.059997558594
405118.3125,5015380.5,236.080001831055
405118.53125,5015380.5,236.080001831055
405118.71875,5015380.5,236.089996337891
405118.9375,5015381,236.070007324219
405119.15625,5015381,236.050003051758
405117.125,5015379.5,235.990005493164
405117.3125,5015379.5,235.990005493164
405117.90625,5015380,236.059997558594
405118.125,5015380,236.070007324219
405118.34375,5015380.5,236.089996337891
405118.5625,5015380.5,236.089996337891
405118.75,5015380.5,236.089996337891
405119.15625,5015381,236.089996337891
405118.03125,5015380.5,236.100006103516
405118.21875,5015380.5,236.100006103516
405118.625,5015381,236.110000610352
405118.84375,5015381,236.089996337891
405119.0625,5015381.5,236.080001831055
405119.28125,5015381.5,236.070007324219
405119.46875,5015381.5,236.070007324219
405119.875,5015382,236.100006103516
405117,5015379.5,236.399993896484
405117.90625,5015380.5,236.460006713867
405117.15625,5015379.5,236.509994506836
405117.34375,5015379.5,236.509994506836
405118.03125,5015380.5,236.479995727539
405118.21875,5015380.5,236.470001220703
405118.4375,5015380.5,236.470001220703
405118.65625,5015381,236.490005493164
405118.875,5015381,236.5
405119.09375,5015381.5,236.520004272461
405119.34375,5015381.5,236.520004272461
405119.75,5015382,236.5
405119.8125,5015382,236.539993286133
405119.625,5015382,236.529998779297
405119.1875,5015381.5,236.539993286133
405118.96875,5015381.5,236.539993286133
405118.78125,5015381,236.520004272461
405118.5625,5015381,236.490005493164
405118.375,5015380.5,236.490005493164
405118.15625,5015380.5,236.5
405117.96875,5015380.5,236.509994506836
405117.3125,5015379.5,236.5
405117.0625,5015379.5,236.619995117188
