Xp,Yp,Zp
405086.40625,5015667.5,238.419998168945
405086.21875,5015667.5,238.410003662109
405085.875,5015667,238.360000610352
405086.3125,5015667.5,238.410003662109
405085.75,5015667,238.330001831055
405086.40625,5015667.5,238.380004882812
405085.71875,5015666.5,238.320007324219
405085.9375,5015666.5,238.320007324219
405085.875,5015666.5,238.059997558594
405085.90625,5015666.5,238.330001831055
405085.96875,5015666.5,238.339996337891
405085.84375,5015667,238.360000610352
405086.375,5015667.5,238.649993896484
405085.96875,5015666.5,238.330001831055
405085.84375,5015666.5,238.389999389648
405085.71875,5015666.5,238.389999389648
405086.375,5015667.5,238.369995117188
405086.15625,5015667.5,238.320007324219
405085.90625,5015667,238.320007324219
