Xp,Yp,Zp
405134.40625,5015738.5,237.470001220703
405134.1875,5015738.5,237.460006713867
405134.34375,5015739,237.440002441406
405134.1875,5015738.5,237.429992675781
405134.40625,5015739,237.440002441406
405133.59375,5015739.5,237.520004272461
405133.84375,5015739.5,237.509994506836
405134.125,5015740,237.380004882812
405134.4375,5015740,237.190002441406
405134.375,5015738.5,237.490005493164
405134.125,5015739.5,237.160003662109
405133.71875,5015739.5,237.139999389648
405133.96875,5015739,237.410003662109
405134.125,5015739,237.440002441406
405134.3125,5015739.5,237.460006713867
405134.21875,5015739,237.410003662109
405134.375,5015739,237.440002441406
405133.96875,5015739,237.419998168945
405134.125,5015739,237.449996948242
405134.3125,5015739.5,237.470001220703
405134.21875,5015738.5,237.389999389648
405134.375,5015738.5,237.410003662109
