Xp,Yp,Zp
405141.8125,5015367.5,236.789993286133
405141.53125,5015367.5,236.740005493164
405142.1875,5015367,236.649993896484
405141.96875,5015367,236.759994506836
405141.375,5015367,236.649993896484
405141.5625,5015367,236.690002441406
405141.78125,5015367,236.699996948242
405142,5015367,236.679992675781
405141.5,5015367.5,236.809997558594
405141.6875,5015367.5,236.889999389648
405141.46875,5015367.5,236.770004272461
405141.65625,5015367.5,236.889999389648
405141.46875,5015367.5,236.729995727539
405141.65625,5015367.5,236.789993286133
405141.84375,5015367.5,236.880004882812
405141.40625,5015367.5,236.690002441406
405141.59375,5015367.5,236.860000610352
405141.375,5015367,236.539993286133
405141.59375,5015367,236.600006103516
405141.84375,5015367.5,236.619995117188
405141.625,5015367,236.589996337891
405141.84375,5015367,236.589996337891
405141.75,5015367,236.490005493164
405141.9375,5015367,236.479995727539
405141.875,5015367,236.529998779297
405141.65625,5015367,236.539993286133
