Xp,Yp,Zp
404941.125,5015974,239.690002441406
404941.1875,5015973.5,239.690002441406
404940.28125,5015973.5,240.119995117188
404940.4375,5015973.5,240.070007324219
404940.625,5015974,239.800003051758
404940.78125,5015974,239.779998779297
404941.1875,5015973.5,239.699996948242
404940.28125,5015975,239.929992675781
404940.46875,5015975,239.929992675781
404937.25,5015973.5,239.679992675781
404937.4375,5015973.5,239.770004272461
404938.28125,5015974,239.860000610352
404938.8125,5015974.5,239.970001220703
404939,5015975,239.979995727539
404938.5,5015975,240.009994506836
404938.65625,5015975,240.059997558594
404938.84375,5015975,240.399993896484
404939.1875,5015975.5,239.990005493164
404939.375,5015976,239.850006103516
404939.53125,5015976,239.990005493164
404940.09375,5015975.5,240.160003662109
404939.5,5015975.5,239.979995727539
404939.6875,5015975.5,239.860000610352
404937.40625,5015973.5,239.679992675781
404937.5625,5015973.5,239.710006713867
404938.625,5015975,239.990005493164
404938.8125,5015975,239.970001220703
404938.96875,5015975.5,240.330001831055
404939.5,5015976,239.869995117188
404936.28125,5015974,239.759994506836
404936.4375,5015974.5,239.779998779297
404936.625,5015974.5,239.809997558594
404936.8125,5015975,239.899993896484
404937,5015975,239.990005493164
404937.1875,5015975,240.089996337891
404937.34375,5015975.5,240.179992675781
404937.5,5015975.5,240.169998168945
404937.6875,5015976,240.259994506836
404937.875,5015976,240.320007324219
404938.0625,5015976.5,240.130004882812
404938.21875,5015976.5,240.130004882812
404938.40625,5015976.5,240.179992675781
404938.59375,5015977,239.960006713867
404936.8125,5015975,239.889999389648
404936.96875,5015975,239.990005493164
404937.15625,5015975,240.039993286133
404937.3125,5015975.5,239.970001220703
404937.5,5015975.5,239.949996948242
404937.6875,5015976,240.029998779297
404937.875,5015976,240.339996337891
404938.03125,5015976.5,240.119995117188
404938.21875,5015976.5,240.100006103516
404938.375,5015976.5,240.179992675781
404938.5625,5015977,240.130004882812
404936.25,5015974,239.759994506836
404936.4375,5015974.5,239.779998779297
404936.625,5015974.5,239.830001831055
404936.4375,5015973.5,239.869995117188
404936.625,5015973.5,239.779998779297
404936.78125,5015974,239.740005493164
404936.96875,5015974,239.740005493164
404937.34375,5015974.5,239.809997558594
404937.5,5015974.5,239.850006103516
404937.65625,5015975,239.779998779297
404937.84375,5015975,239.839996337891
404938.375,5015975.5,240.259994506836
404938.71875,5015976,239.929992675781
404938.90625,5015976.5,239.850006103516
404939.0625,5015976.5,239.809997558594
404936.25,5015974,239.789993286133
404936.4375,5015974,239.770004272461
404936.59375,5015974.5,239.779998779297
404936.78125,5015974.5,239.860000610352
404936.9375,5015975,239.929992675781
404937.125,5015975,240
404937.28125,5015975,240.050003051758
404937.46875,5015975.5,240.110000610352
404937.65625,5015975.5,240.139999389648
404937.84375,5015976,240.259994506836
404938,5015976,240.279998779297
404938.1875,5015976.5,240.089996337891
404938.34375,5015976.5,240.130004882812
404938.53125,5015976.5,240.130004882812
404936.0625,5015975.5,239.839996337891
404936.21875,5015975.5,239.869995117188
404936.40625,5015975.5,239.889999389648
404936.59375,5015976,239.949996948242
404936.78125,5015976,240.029998779297
404936.9375,5015976.5,240.070007324219
404937.125,5015976.5,240.009994506836
404937.3125,5015977,240.029998779297
404937.46875,5015977,240.139999389648
404937.625,5015977,240.279998779297
404935.875,5015975.5,239.899993896484
404936.03125,5015975.5,240.070007324219
404936.21875,5015976,240.169998168945
404936.375,5015976,240.240005493164
404936.5625,5015976.5,240.050003051758
404936.75,5015976.5,240.119995117188
404936.90625,5015977,240.360000610352
404937.09375,5015977,240.179992675781
404937.25,5015977,240.179992675781
404936.375,5015975.5,239.860000610352
404936.5625,5015975.5,239.919998168945
404936.71875,5015976,240.070007324219
404936.90625,5015976,240.070007324219
404937.09375,5015976.5,240.089996337891
404937.25,5015976.5,239.970001220703
404937.40625,5015977,240.160003662109
404937.59375,5015977,240.119995117188
404937.78125,5015977,240.139999389648
404936.1875,5015975.5,239.839996337891
404937.21875,5015977,240.029998779297
404937.40625,5015977,240.149993896484
404937.59375,5015977,240.139999389648
404935.0625,5015976,239.869995117188
404935.25,5015976,239.850006103516
404935.4375,5015976.5,239.869995117188
404935.59375,5015976.5,239.929992675781
404935.96875,5015975.5,239.800003051758
404936.15625,5015975.5,239.860000610352
404936.34375,5015975.5,239.869995117188
404936.53125,5015976,239.929992675781
404936.6875,5015976,240.070007324219
404936.875,5015976.5,240.119995117188
404937.0625,5015976.5,240.110000610352
404934.4375,5015977,239.899993896484
404934.59375,5015977,239.860000610352
404934.71875,5015975.5,239.839996337891
404934.875,5015975.5,239.850006103516
404934.4375,5015977,239.960006713867
404934.46875,5015976.5,239.830001831055
404934.625,5015976.5,239.869995117188
404933.5625,5015977.5,239.899993896484
404933.75,5015977.5,239.899993896484
404934.375,5015977,239.860000610352
404934.5625,5015977,239.940002441406
404932.6875,5015977.5,239.919998168945
404932.875,5015977.5,239.990005493164
404933.25,5015977.5,239.889999389648
404933.09375,5015977.5,239.990005493164
404932.5,5015977.5,239.940002441406
404932.6875,5015977.5,239.919998168945
404932.875,5015977.5,240
404932,5015977.5,239.960006713867
404932.1875,5015978,240.009994506836
404931.4375,5015977.5,239.940002441406
404932,5015978,240.110000610352
404932.15625,5015978,240.199996948242
404931.28125,5015977.5,239.949996948242
404931.46875,5015977.5,239.979995727539
404932,5015978,240.220001220703
404932,5015977.5,239.919998168945
404932.15625,5015977.5,239.979995727539
404931.3125,5015977.5,239.960006713867
404931.5,5015977.5,239.960006713867
404929.15625,5015977,239.929992675781
404929.34375,5015977.5,239.889999389648
404929.5,5015977.5,239.809997558594
404929.6875,5015977.5,239.809997558594
404929.84375,5015978,240.080001831055
404930.03125,5015978,240.160003662109
404928.75,5015977,239.960006713867
404929.09375,5015977.5,239.940002441406
