Xp,Yp,Zp
405136,5015362,236.679992675781
405135.71875,5015362,236.610000610352
405136.25,5015361,236.800003051758
405135.96875,5015361,236.740005493164
405135.71875,5015361,236.669998168945
405135.4375,5015360.5,236.600006103516
405135.15625,5015360.5,236.580001831055
405135.78125,5015359.5,236.619995117188
405135.5,5015359.5,236.589996337891
405135.25,5015359.5,236.600006103516
405135,5015359,236.580001831055
405134.71875,5015359,236.580001831055
405134.46875,5015359,236.550003051758
405135.59375,5015359.5,236.589996337891
405135.34375,5015359.5,236.589996337891
405135.0625,5015359,236.580001831055
405134.8125,5015359,236.559997558594
405134.5625,5015359,236.550003051758
405136.125,5015360,236.580001831055
405136.125,5015360,236.639999389648
405135.84375,5015360,236.610000610352
405135.59375,5015359.5,236.600006103516
405135.34375,5015359.5,236.610000610352
405135.09375,5015359.5,236.610000610352
405134.8125,5015359,236.600006103516
405134.53125,5015359,236.589996337891
405134.875,5015358.5,236.570007324219
405134.46875,5015358.5,236.559997558594
405134.65625,5015358.5,236.570007324219
405134.875,5015359,236.570007324219
405135.0625,5015359,236.580001831055
405135.28125,5015359,236.589996337891
405135.46875,5015359.5,236.589996337891
405135.6875,5015359.5,236.600006103516
405134.625,5015359,236.539993286133
405134.8125,5015359,236.550003051758
405135,5015359,236.559997558594
405135.21875,5015359,236.559997558594
405135.40625,5015359.5,236.570007324219
405135.59375,5015359.5,236.570007324219
405136,5015360,236.580001831055
405136.1875,5015360,236.610000610352
405134.8125,5015359,236.529998779297
405135,5015359,236.539993286133
405135.21875,5015359.5,236.539993286133
405135.40625,5015359.5,236.529998779297
405135.625,5015359.5,236.539993286133
405135.8125,5015360,236.520004272461
405136.03125,5015360,236.539993286133
405136.1875,5015360,236.559997558594
405134.40625,5015359,236.539993286133
405134.59375,5015359,236.529998779297
405134.5,5015359,236.529998779297
405134.71875,5015359.5,236.539993286133
405134.90625,5015359.5,236.539993286133
405135.09375,5015359.5,236.539993286133
405135.28125,5015359.5,236.550003051758
405135.5,5015360,236.529998779297
405135.71875,5015360,236.529998779297
405135.90625,5015360,236.529998779297
405136.125,5015360.5,236.589996337891
405136.28125,5015360.5,236.649993896484
405136.90625,5015361,236.589996337891
405134.625,5015359.5,236.550003051758
405134.8125,5015359.5,236.550003051758
405135.03125,5015360,236.559997558594
405135.21875,5015360,236.580001831055
405135.4375,5015360,236.589996337891
405135.625,5015360,236.610000610352
405135.8125,5015360.5,236.610000610352
405136,5015360.5,236.619995117188
405136.21875,5015360.5,236.639999389648
405136.40625,5015361,236.630004882812
405136.625,5015361,236.669998168945
405136.8125,5015361,236.660003662109
405134.65625,5015360,236.539993286133
405134.84375,5015360,236.539993286133
405135.03125,5015360,236.570007324219
405135.21875,5015360.5,236.580001831055
405135.4375,5015360.5,236.619995117188
405135.625,5015360.5,236.639999389648
405135.84375,5015360.5,236.660003662109
405136.03125,5015361,236.669998168945
405136.21875,5015361,236.669998168945
405136.40625,5015361,236.779998779297
405136.6875,5015361,237.75
405135,5015361,236.529998779297
405135.1875,5015361,236.539993286133
405135.375,5015361,236.550003051758
405135.5625,5015361,236.600006103516
405135.75,5015361.5,236.690002441406
405135.96875,5015361.5,236.759994506836
405136.15625,5015361.5,236.789993286133
405136.34375,5015361.5,236.889999389648
405134.75,5015361,236.479995727539
405134.96875,5015361,236.5
405135.09375,5015361,238.389999389648
405135.375,5015361.5,236.509994506836
