Xp,Yp,Zp
405199.5625,5015322,236.050003051758
405199.3125,5015322,236.070007324219
405199.0625,5015321.5,236.100006103516
405200.84375,5015321.5,236.110000610352
405200.53125,5015321.5,235.839996337891
405200.3125,5015321.5,235.880004882812
405200.0625,5015321,235.919998168945
405199.8125,5015321,235.990005493164
405199.59375,5015321,236.020004272461
405199.34375,5015321,236.009994506836
405199.09375,5015320.5,236.029998779297
405198.875,5015320.5,236.100006103516
405200.9375,5015321.5,236.389999389648
405200.625,5015321.5,236.130004882812
405200.3125,5015321.5,235.869995117188
405200.09375,5015321,235.919998168945
405199.875,5015321,235.990005493164
405199.625,5015321,235.990005493164
405199.34375,5015321,236.009994506836
405199.125,5015320.5,236.029998779297
405198.875,5015320.5,236.089996337891
405201,5015321.5,236.470001220703
405200.625,5015321.5,236.059997558594
405200.3125,5015321.5,235.869995117188
405200.09375,5015321,235.949996948242
405199.875,5015321,236.009994506836
405199.625,5015321,236.029998779297
405199.40625,5015321,236.039993286133
405199.15625,5015320.5,236.059997558594
405198.90625,5015320.5,236.080001831055
405201.125,5015321,236.529998779297
405200.71875,5015321,235.889999389648
405200.46875,5015321,235.869995117188
405200.25,5015320.5,235.940002441406
405200,5015320.5,235.970001220703
405199.75,5015320.5,235.979995727539
405199.5,5015320,236.020004272461
405199.28125,5015320,236.039993286133
405198.3125,5015319.5,236.100006103516
405201.125,5015320,236.839996337891
405200.84375,5015320,235.860000610352
405200.875,5015320,236.809997558594
405200.625,5015319.5,235.860000610352
405200.375,5015319.5,235.880004882812
405200.125,5015319.5,235.919998168945
405199.875,5015319.5,235.910003662109
405202.59375,5015320.5,236.679992675781
405202.625,5015320.5,237.600006103516
405201.125,5015319.5,236.690002441406
405200.875,5015319.5,236.630004882812
405200.65625,5015319.5,236.839996337891
405202.65625,5015320.5,235.970001220703
405201.25,5015320,237.160003662109
405200.90625,5015319.5,235.860000610352
405201.03125,5015319.5,237.139999389648
405200.65625,5015319.5,235.839996337891
405200.375,5015319.5,235.839996337891
405202.6875,5015320.5,235.970001220703
405200.9375,5015319.5,235.889999389648
405201.03125,5015319.5,237.100006103516
405200.75,5015319.5,236.990005493164
405203.4375,5015320,236.009994506836
405199.09375,5015322,236.039993286133
405199.28125,5015322,236.020004272461
405199.5,5015322,236.009994506836
405200.15625,5015321.5,235.889999389648
405200.34375,5015321.5,235.919998168945
405198.875,5015320.5,236
405199.09375,5015321,236
405199.3125,5015321,236.009994506836
405199.5,5015321,235.960006713867
405199.75,5015321.5,235.929992675781
405199.9375,5015321.5,235.910003662109
405200.84375,5015321,236.429992675781
405201,5015321,236.539993286133
405201.28125,5015321.5,236.25
405198.625,5015319.5,236.020004272461
405198.84375,5015319.5,235.960006713867
405199.28125,5015320,235.910003662109
405199.46875,5015320,235.919998168945
405199.6875,5015320.5,235.869995117188
405199.90625,5015320.5,235.869995117188
405200.125,5015320.5,235.809997558594
405200.34375,5015321,235.740005493164
405200.53125,5015321,235.929992675781
405200.65625,5015321,236.279998779297
405199.65625,5015319.5,235.860000610352
405199.84375,5015319.5,235.869995117188
405200.0625,5015320,235.860000610352
405200.28125,5015320,235.839996337891
405200.5,5015320,235.800003051758
405200.6875,5015320.5,235.919998168945
405200.84375,5015320.5,236.220001220703
405200.96875,5015320.5,236.649993896484
405201,5015320,236.110000610352
405201.09375,5015320,236.759994506836
405201.25,5015320,237.020004272461
405199.8125,5015319,235.869995117188
405200.21875,5015319.5,235.860000610352
405200.4375,5015319.5,235.850006103516
405200.46875,5015319.5,236.770004272461
405200.625,5015319.5,235.830001831055
405200.65625,5015319.5,236.779998779297
405200.84375,5015320,235.850006103516
405202.625,5015320,236.850006103516
405203.3125,5015320,235.889999389648
405203.5625,5015320,235.860000610352
405204.15625,5015320.5,235.919998168945
405198.875,5015320.5,236.619995117188
405199.0625,5015320.5,236.550003051758
405198.75,5015320.5,235.619995117188
405198.65625,5015319.5,235.720001220703
405199.09375,5015320,235.699996948242
405199.28125,5015320.5,235.710006713867
405199.5,5015320.5,235.740005493164
405199.625,5015320,235.699996948242
405201.125,5015321.5,236.509994506836
405201.1875,5015321.5,236.100006103516
405198.625,5015319.5,235.729995727539
405198.8125,5015319.5,235.710006713867
405199.25,5015320,235.75
405199.46875,5015320.5,235.75
405199.8125,5015321,236.210006713867
405200.375,5015321.5,237.259994506836
405200.5,5015321.5,237.050003051758
405200.28125,5015321.5,236.369995117188
405200.6875,5015319.5,235.75
405200.90625,5015320,235.75
405202.5625,5015320.5,236.039993286133
405202.78125,5015320.5,236.059997558594
405202.625,5015320,236.100006103516
405202.59375,5015320,236.089996337891
405199.1875,5015322,235.75
405199.1875,5015322,235.75
405199.5,5015322,236.589996337891
405199.40625,5015322,236.070007324219
405199.28125,5015322,235.75
405199.0625,5015321.5,235.720001220703
405200.84375,5015321.5,236.960006713867
405200.625,5015321.5,236.889999389648
405200.25,5015321,236.679992675781
405200.4375,5015321.5,235.789993286133
405200.09375,5015321,236.380004882812
405200,5015321,236.009994506836
405199.84375,5015320.5,235.75
405199.625,5015320.5,235.690002441406
405199.40625,5015320,235.679992675781
405199.1875,5015320,235.699996948242
