Xp,Yp,Zp
405167,5015432.5,236.199996948242
405166.75,5015432.5,236.25
405166.53125,5015432.5,236.300003051758
405166.28125,5015432,236.369995117188
405167.53125,5015432,236.080001831055
405167.3125,5015432,236.139999389648
405167.0625,5015432,236.179992675781
405166.84375,5015432,236.25
405166.625,5015431.5,236.279998779297
405167.46875,5015432,236.110000610352
405167.21875,5015432,236.149993896484
405166.96875,5015432,236.210006713867
405166.75,5015431.5,236.240005493164
405166.5,5015431.5,236.279998779297
405167.59375,5015432,236.100006103516
405166.90625,5015431.5,236.25
405166.65625,5015431.5,236.289993286133
405166.8125,5015431.5,236.220001220703
405167.46875,5015432,236.100006103516
405166.40625,5015432.5,236.270004272461
405166.625,5015432.5,236.139999389648
405166.40625,5015432,236.050003051758
405166.625,5015432,236.080001831055
405166.84375,5015432,236.080001831055
405167.0625,5015432.5,236.080001831055
405166.3125,5015432,236.020004272461
405166.53125,5015432.5,236
405166.75,5015432.5,236.020004272461
405166.9375,5015432.5,236.020004272461
405166.625,5015431.5,236.059997558594
405166.8125,5015431.5,236.089996337891
405167.03125,5015432,236.080001831055
405167.21875,5015432,236.039993286133
405166.53125,5015432,236.029998779297
405166.75,5015432,236.059997558594
405166.9375,5015432.5,236.050003051758
405166.34375,5015432.5,236.029998779297
405166.875,5015432.5,236.100006103516
405166.625,5015432,236.119995117188
405166.4375,5015432,236.110000610352
405166.65625,5015432.5,236.110000610352
405166.25,5015432,236.039993286133
405167,5015432.5,236.039993286133
405166.78125,5015432.5,236.080001831055
405166.5625,5015432,236.089996337891
405166.34375,5015432,236.059997558594
405167.125,5015432,236.020004272461
405166.875,5015432,236.080001831055
405166.625,5015431.5,236.100006103516
405167.28125,5015432,236.050003051758
405167.0625,5015432,236.110000610352
405166.8125,5015431.5,236.110000610352
405166.59375,5015431.5,236.130004882812
405166.875,5015431.5,236.119995117188
405166.6875,5015431.5,236.119995117188
405167.59375,5015432,235.960006713867
405167.34375,5015432,236.039993286133
405166.9375,5015431.5,236.050003051758
