Xp,Yp,Zp
405189.75,5015371.5,236.960006713867
405190.375,5015372,236.630004882812
405190.1875,5015372,236.759994506836
405189.75,5015371.5,236.919998168945
405190.5,5015372,236.589996337891
405190.25,5015372,236.710006713867
405190.0625,5015372,236.800003051758
405189.8125,5015371.5,236.889999389648
405189.90625,5015372,236.830001831055
405189.6875,5015372,236.919998168945
405189.78125,5015371.5,236.850006103516
405190.4375,5015372,236.550003051758
405189.875,5015371.5,236.779998779297
405190.09375,5015372,236.660003662109
405190.3125,5015372,236.550003051758
405189.84375,5015372,236.720001220703
405190.0625,5015372,236.600006103516
405190.3125,5015372,236.509994506836
405189.78125,5015372.5,236.759994506836
405190.03125,5015372.5,236.630004882812
405189.71875,5015371.5,236.5
405190.15625,5015372,236.509994506836
405190.34375,5015372,236.429992675781
405189.78125,5015371.5,236.479995727539
405190.1875,5015372,236.5
405190.40625,5015372,236.440002441406
405189.59375,5015372,236.479995727539
405189.8125,5015372.5,236.490005493164
405190,5015372.5,236.449996948242
405189.625,5015372,236.460006713867
405189.8125,5015372,236.5
405190,5015372.5,236.479995727539
405189.84375,5015372,236.539993286133
405189.65625,5015372,236.520004272461
