Xp,Yp,Zp
405134.625,5015796.5,238.309997558594
405134.40625,5015796.5,238.309997558594
405134.875,5015796.5,238.270004272461
405134.65625,5015796.5,238.259994506836
405134.4375,5015796.5,238.270004272461
405134.59375,5015796.5,238.270004272461
405134.78125,5015796.5,238.279998779297
405134.5625,5015796.5,238.289993286133
405134.84375,5015796.5,238.029998779297
405134.4375,5015796.5,238.059997558594
405134.46875,5015796.5,238.330001831055
405134.65625,5015796.5,238.330001831055
405134.84375,5015796.5,238.309997558594
405134.40625,5015796.5,238.300003051758
405134.46875,5015796.5,238.330001831055
405134.625,5015796.5,238.320007324219
