Xp,Yp,Zp
405055.71875,5015890,239.039993286133
405055.75,5015890,238.979995727539
405055.53125,5015890,238.919998168945
405055.3125,5015890,238.910003662109
405055.8125,5015890,239
405055.625,5015890,238.940002441406
405055.375,5015890,238.919998168945
405055.5625,5015890,238.919998168945
405055.34375,5015890,238.929992675781
405055.125,5015890,238.910003662109
405054.90625,5015890,238.899993896484
405055.1875,5015890.5,238.970001220703
405054.96875,5015890.5,238.960006713867
405054.875,5015890.5,239.990005493164
405054.75,5015890.5,239
405054.625,5015890.5,239.029998779297
405056.4375,5015890,239.529998779297
405056.1875,5015890,239.360000610352
405055.9375,5015890,239.169998168945
405056.0625,5015890,239.119995117188
405055.78125,5015890,239.229995727539
405054.875,5015890,239.009994506836
405055.0625,5015890,239.029998779297
405055.21875,5015890.5,239.029998779297
405055.375,5015890.5,239.059997558594
405054.625,5015890,238.929992675781
405054.8125,5015890.5,238.940002441406
405054.96875,5015890.5,238.940002441406
405055.125,5015890.5,238.949996948242
405054.90625,5015890,238.979995727539
405055.0625,5015890,238.990005493164
405055.21875,5015890.5,239
405055.375,5015890.5,239
405054.59375,5015890,238.960006713867
405054.75,5015890.5,238.960006713867
405054.90625,5015890.5,238.979995727539
405056.09375,5015890,239.169998168945
405055.9375,5015890,239.380004882812
405056.25,5015890,239.229995727539
405056.40625,5015890,239.179992675781
405056.125,5015890,239.270004272461
