Xp,Yp,Zp
405055.28125,5015895.5,239.529998779297
405055.0625,5015895.5,239.429992675781
405054.8125,5015895.5,239.279998779297
405054.25,5015895,240.100006103516
405054.125,5015895,238.960006713867
405053.90625,5015895,239.130004882812
405054.21875,5015895.5,238.949996948242
405053.375,5015895,239.119995117188
405053.15625,5015895,239.190002441406
405052.9375,5015895,239.199996948242
405054.6875,5015895.5,239.740005493164
405054.625,5015895.5,239
405054.46875,5015895.5,239.779998779297
405054.375,5015895.5,238.990005493164
405053.9375,5015895,239.029998779297
405053.71875,5015895,239.110000610352
405053.5625,5015895,239.610000610352
405053.34375,5015895,239.490005493164
405055.25,5015895.5,239.389999389648
405055,5015895.5,239.399993896484
405054.78125,5015895.5,239.199996948242
405054.125,5015895,239.070007324219
405053.90625,5015895,239.309997558594
405054.625,5015895.5,239.020004272461
405054.40625,5015895.5,238.940002441406
405053.78125,5015895,239.070007324219
405053.625,5015895,239.789993286133
405053.5625,5015895,239.110000610352
405053.40625,5015895,239.789993286133
405053.15625,5015895,239.75
405052.96875,5015895,239.779998779297
405053.875,5015895,238.990005493164
405054.375,5015895.5,239.139999389648
405053.90625,5015895,239
405054.09375,5015895,239.110000610352
405054.40625,5015895.5,239.160003662109
405054.5625,5015895.5,239.179992675781
405054.90625,5015895.5,239.240005493164
405055.09375,5015895.5,239.619995117188
405053.9375,5015895,238.970001220703
405054.09375,5015895,238.960006713867
405054.28125,5015895.5,239.050003051758
405054.4375,5015895.5,239.179992675781
405052.9375,5015895,239.419998168945
