Xp,Yp,Zp
404979.0625,5015079.5,234.990005493164
404979.15625,5015079.5,235.270004272461
404978.375,5015079,234.770004272461
404978.78125,5015079.5,234.800003051758
404979,5015079.5,234.899993896484
404979.0625,5015079.5,234.960006713867
404978.40625,5015079,234.789993286133
404978.8125,5015079.5,234.820007324219
404979.28125,5015079.5,235.309997558594
404979.3125,5015079.5,235.369995117188
404979.28125,5015079.5,235.179992675781
404979.375,5015079.5,235.470001220703
404979.21875,5015079.5,234.809997558594
404978.5625,5015079.5,234.639999389648
404978.96875,5015079.5,234.779998779297
404978.6875,5015079.5,234.770004272461
404979.0625,5015079.5,234.759994506836
404978.78125,5015079.5,234.770004272461
404979.3125,5015079.5,234.789993286133
404979.40625,5015079.5,235.270004272461
404979.3125,5015079.5,234.910003662109
404978.71875,5015079.5,234.990005493164
404978.59375,5015079.5,235.009994506836
404978.875,5015079.5,235
404978.6875,5015079.5,235.050003051758
