Xp,Yp,Zp
404978.125,5015077,234.919998168945
404978.375,5015077,234.929992675781
404978.5625,5015077.5,234.970001220703
404978.75,5015077.5,234.970001220703
404978.96875,5015077.5,234.970001220703
404979.1875,5015078,235.110000610352
404978.15625,5015077,234.910003662109
404978.375,5015077,234.960006713867
404978.5625,5015077,234.970001220703
404978.75,5015077.5,235
404978.9375,5015077.5,235
404979.21875,5015077.5,235.279998779297
404978.28125,5015078.5,234.809997558594
404978.125,5015077.5,234.850006103516
404978.34375,5015078,234.869995117188
404978.53125,5015078,234.869995117188
404978.9375,5015078,234.910003662109
404978.0625,5015077,234.880004882812
404978.25,5015077,234.929992675781
404978.46875,5015077,234.960006713867
404978.65625,5015077.5,234.960006713867
404978.84375,5015077.5,234.960006713867
404979.0625,5015077.5,235.039993286133
404979.375,5015078.5,235.149993896484
404979.4375,5015077.5,235.419998168945
404979.125,5015078,234.880004882812
404978.5625,5015078,234.860000610352
404979.03125,5015077.5,234.850006103516
404978.71875,5015077.5,234.850006103516
404978.46875,5015077,234.809997558594
404978.21875,5015077,234.759994506836
404979.1875,5015078,234.910003662109
404978.9375,5015078,234.860000610352
404978.65625,5015078,234.839996337891
404978.375,5015077.5,234.839996337891
404978.15625,5015077.5,234.789993286133
404979.09375,5015078,234.929992675781
404978.84375,5015077.5,234.889999389648
404978.5625,5015077.5,234.880004882812
404978.28125,5015077.5,234.839996337891
404978.03125,5015077.5,234.779998779297
404978.3125,5015077.5,234.809997558594
404978.0625,5015077.5,234.770004272461
404978.34375,5015078.5,234.639999389648
404978.15625,5015078.5,234.369995117188
404979.4375,5015078.5,234.990005493164
404979.25,5015077.5,234.949996948242
404978.96875,5015077,234.800003051758
404978.5625,5015076.5,234.880004882812
404978.375,5015076.5,234.899993896484
404978.65625,5015076.5,234.860000610352
404979.0625,5015078,235.029998779297
404978.625,5015078,234.860000610352
404978.4375,5015077.5,234.889999389648
404978.25,5015077.5,234.889999389648
404978.0625,5015077,234.970001220703
404979.46875,5015078.5,234.979995727539
404979.28125,5015078.5,235.020004272461
404979.375,5015077.5,234.820007324219
