Xp,Yp,Zp
405130.625,5015555,237.520004272461
405130.65625,5015555,237.630004882812
405130.25,5015554.5,237.399993896484
405130.46875,5015554.5,237.460006713867
405130,5015554,237.389999389648
405130.21875,5015554.5,237.360000610352
405130.4375,5015554.5,237.410003662109
405130.59375,5015554.5,237.5
405130.21875,5015554.5,239.039993286133
405130.625,5015555,237.589996337891
405130.34375,5015554.5,237.380004882812
405130.5,5015554.5,237.5
405130.28125,5015554.5,237.330001831055
405130.46875,5015554.5,237.350006103516
405130.5625,5015555,237.369995117188
405130.3125,5015554.5,237.399993896484
405130.5625,5015555,237.470001220703
405130.375,5015554.5,237.429992675781
405130.59375,5015554.5,237.639999389648
405130.4375,5015554.5,237.460006713867
405130.0625,5015554,237.360000610352
