Xp,Yp,Zp
405236.40625,5015329,236.309997558594
405236.90625,5015329,236.240005493164
405237.25,5015329.5,236.199996948242
405236.78125,5015329,236.25
405236.90625,5015330.5,236.210006713867
405236.46875,5015329,236.240005493164
405236.9375,5015329.5,236.199996948242
405237.125,5015329.5,236.169998168945
405236.4375,5015329,236.130004882812
405236.875,5015329.5,236.110000610352
405237.0625,5015330,236.100006103516
405237.1875,5015330,236.029998779297
405236.96875,5015330,236.009994506836
405236.90625,5015330.5,236.009994506836
