Xp,Yp,Zp
405014.3125,5015809.5,238.729995727539
405014.09375,5015809.5,238.770004272461
405013.875,5015809.5,238.770004272461
405013.84375,5015809.5,239.830001831055
405013.65625,5015809.5,238.75
405014.59375,5015809.5,238.660003662109
405014.40625,5015809.5,238.759994506836
405014.15625,5015809.5,238.789993286133
405013.6875,5015809,238.740005493164
405013.71875,5015809,240.009994506836
405014.09375,5015809.5,238.789993286133
405013.875,5015809.5,238.75
405013.8125,5015809.5,239.830001831055
405013.625,5015809.5,238.759994506836
405014.59375,5015809.5,238.619995117188
405014.375,5015809.5,238.720001220703
405014.15625,5015809.5,238.820007324219
405013.9375,5015809.5,238.820007324219
405013.71875,5015809,238.830001831055
405013.75,5015809.5,238.850006103516
405013.96875,5015809.5,238.830001831055
405014.15625,5015809.5,238.789993286133
405013.59375,5015809.5,238.75
405014.59375,5015809.5,238.759994506836
405014.28125,5015809.5,238.759994506836
405014.46875,5015809.5,238.759994506836
405014.625,5015809.5,238.660003662109
405013.84375,5015809,238.830001831055
405014.15625,5015809.5,238.759994506836
405014.34375,5015809.5,238.770004272461
